sentence	label_text
In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says .	neutral
Stora Enso said DeLight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products .	neutral
The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .	neutral
`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .	positive
`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .	positive
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .	positive
W+��rtsil+�� 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .	positive
The company said it estimates to make a slight profit thanks to cost-cutting measures .	positive
The previously concluded adaptation measures concerning the other personnel are adequate for the time being , Raute said .	positive
` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .	positive
29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .	positive
`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .	neutral
Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .	positive
Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .	neutral
The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .	neutral
Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .	neutral
`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .	neutral
1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .	positive
Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .	neutral
However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .	negative
In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .	neutral
The EB Tough VoIP Field Phone is equipped with an integrated speaker , Ethernet and SHDSL connectivity , and enables several innovative applications .	neutral
`` Adjustment to the fall in price level , in contrast , has been less effective .	negative
Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .	negative
He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .	neutral
A local waste management company , Turun Seudun J+��tehuolto , has planned to set up a 150,000 tonne waste-burning facility .	neutral
As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .	positive
Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja said on Jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .	neutral
Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .	negative
PGE Belchatow runs the 4.44 GW Belchatow coal-fired power plant , and Fortum has intentions to start a CCS demonstration project jointly with Teollisuuden Voima Oyj ( TVO ) - another Finnish utility - at the their jointly owned 565MW Meri-Pori coal-fired facility .	neutral
For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news	neutral
The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .	negative
The products have a low salt and fat content .	neutral
The total need for staff cuts corresponds to about 300 man-years .	negative
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .	negative
HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .	negative
Ruukki Group calculates that it has lost EUR 4mn in the failed project .	negative
Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .	negative
The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .	negative
Vanhanen said the strike would be `` extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .	negative
Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .	negative
`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .	positive
Finnair was able to operate most of its leisure flights despite the strike .	positive
In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .	neutral
4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .	neutral
Operating profit for the 12-month period decreased from EUR9 .6 m while net sales increased from EUR69 .0 m , as compared to 2005 .	neutral
Operating profit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .	negative
Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .	negative
